#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
Bacillus subtilis subsp. subtilis str. JH642 substr. AG174,Bacteria;Terrabacteria group;Firmicutes,JH642 substr. AG174,SAMN02800681,PRJNA172410,GCA_000699465.1,Complete,4.18837,43.5,chromosome:NZ_CP007800.1/CP007800.1,,1,4238,2014-06-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/699/465/GCA_000699465.1_ASM69946v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/699/465/GCF_000699465.1_ASM69946v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SPC-17-3,SAMN28724347,PRJNA843225,GCA_023650935.1,Complete,4.18777,43.407,chromosome:NZ_CP098036.1/CP098036.1; plasmid unnamed1:NZ_CP098037.1/CP098037.1; plasmid unnamed2:NZ_CP098038.1/CP098038.1,,3,4131,2022-06-06T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/650/935/GCA_023650935.1_ASM2365093v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/650/935/GCF_023650935.1_ASM2365093v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MG27,SAMN08384464,PRJNA431144,GCA_003265725.1,Contig,4.18774,43.4,,QJJA01,22,4211,2018-06-26T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/265/725/GCF_003265725.1_ASM326572v1
Bacillus subtilis subsp. subtilis str. JH642,Bacteria;Terrabacteria group;Firmicutes,JH642,SAMN02469326,PRJNA29817,GCA_000155355.1, Chromosome,4.18762,43.5,chromosome:NZ_CM000489.1/CM000489.1,ABQM01,1,4121,2008-07-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/155/355/GCA_000155355.1_ASM15535v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/155/355/GCF_000155355.1_ASM15535v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,10,SAMN21909380,PRJNA761700,GCA_020552665.1,Contig,4.18722,43.4,,JAJCTG01,34,4082,2021-10-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/552/665/GCA_020552665.1_ASM2055266v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/552/665/GCF_020552665.1_ASM2055266v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,B4417,SAMN04087468,PRJNA295652,GCA_001619535.1,Contig,4.18721,43.4,,LJSM01,49,4280,2016-04-13T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/619/535/GCF_001619535.1_ASM161953v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,N2-2,SAMN10225254,PRJNA495426,GCA_003665315.1,Complete,4.18701,43.412,chromosome:NZ_CP032863.1/CP032863.1; plasmid unnamed1:NZ_CP032864.1/CP032864.1,,2,4121,2018-10-17T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/665/315/GCF_003665315.1_ASM366531v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,R31,SAMN13503694,PRJNA594092,GCA_015602625.1,Complete,4.18682,43.6,chromosome:NZ_CP046591.1/CP046591.1,,1,4143,2020-11-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/602/625/GCA_015602625.1_ASM1560262v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/602/625/GCF_015602625.1_ASM1560262v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,N3-1,SAMN10225269,PRJNA495427,GCA_003665355.1,Complete,4.1868,43.412,chromosome:NZ_CP032865.1/CP032865.1; plasmid unnamed1:NZ_CP032866.1/CP032866.1,,2,4116,2018-10-17T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/665/355/GCF_003665355.1_ASM366535v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,KSC 591,SAMN27921972,PRJNA832800,GCA_023714405.1,Contig,4.18656,44.6,,JAMAUH01,379,4225,2022-06-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/714/405/GCA_023714405.1_ASM2371440v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/714/405/GCF_023714405.1_ASM2371440v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,7,SAMN21908411,PRJNA761700,GCA_020552025.1,Contig,4.18621,43.5,,JAJCTF01,31,4081,2021-10-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/552/025/GCA_020552025.1_ASM2055202v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/552/025/GCF_020552025.1_ASM2055202v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,RE1.3,SAMN04590046,PRJNA316783,GCA_001876645.1,Contig,4.18608,43.3,,LWJY01,194,4185,2016-11-10T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/876/645/GCF_001876645.1_ASM187664v1
Bacillus subtilis J26,Bacteria;Terrabacteria group;Firmicutes,J26,SAMN02744110,PRJNA202328,GCA_007829445.1,Scaffold,4.18546,43.4,,VLJK01,25,4208,2019-08-02T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/829/445/GCF_007829445.1_ASM782944v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,ND23,SAMN05178557,PRJNA323402,GCA_001663575.1,Contig,4.18463,43.9,,LZCF01,112,4127,2016-06-16T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/663/575/GCF_001663575.1_ASM166357v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NB205,SAMN28868087,PRJNA846091,GCA_023702515.1,Complete,4.18435,43.407,chromosome:NZ_CP098491.1/CP098491.1; plasmid unnamed:NZ_CP098492.1/CP098492.1; plasmid unnamed2:NZ_CP098493.1/CP098493.1,,3,4135,2022-06-12T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/702/515/GCA_023702515.1_ASM2370251v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/702/515/GCF_023702515.1_ASM2370251v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PN176 (HK176),SAMN30450879,PRJNA872299,GCA_024918995.1,Complete,4.18384,43.412,chromosome:NZ_CP103456.1/CP103456.1; plasmid pBS64:NZ_CP103457.1/CP103457.1,,2,4140,2022-09-04T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/918/995/GCF_024918995.1_ASM2491899v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,N4-2,SAMN10225276,PRJNA495429,GCA_003665295.1,Complete,4.18383,43.412,chromosome:NZ_CP032867.1/CP032867.1; plasmid unnamed1:NZ_CP032868.1/CP032868.1,,2,4125,2018-10-17T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/665/295/GCF_003665295.1_ASM366529v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM102750,SAMN08707593,PRJNA438180,GCA_009913555.1,Complete,4.18285,43.6241,chromosome:NZ_CP028215.1/CP028215.1; plasmid unnamed1:NZ_CP028216.1/CP028216.1,,2,4117,2020-01-22T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/913/555/GCF_009913555.1_ASM991355v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MB378,SAMN05328038,PRJNA327291,GCA_001726025.1,Scaffold,4.18264,43,,MBPE01,67,4226,2016-09-14T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/726/025/GCF_001726025.1_ASM172602v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,MH5636,SAMN20123685,PRJNA744895,GCA_025716825.1,Contig,4.18118,43.5,,JAHWDL01,2,4231,2022-10-16T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/716/825/GCF_025716825.1_ASM2571682v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,B4146,SAMN03174425,PRJNA266797,GCA_000830645.1,Scaffold,4.18116,43.3,,JXHR01,33,4217,2015-02-02T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/830/645/GCA_000830645.1_ASM83064v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/830/645/GCF_000830645.1_ASM83064v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DH12,SAMN10375219,PRJNA503984,GCA_003990435.1,Contig,4.18098,43.3,,RQPH01,27,4154,2019-01-02T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/990/435/GCF_003990435.1_ASM399043v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,C3,SAMN03365787,PRJNA276055,GCA_000952875.1,Contig,4.18046,43.9,,JYOG01,226,3313,2015-03-16T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/952/875/GCA_000952875.1_ASM95287v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/952/875/GCF_000952875.1_ASM95287v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,EH11,SAMN10375215,PRJNA503984,GCA_003833295.1,Contig,4.17988,43.3,,RPHE01,26,4151,2018-11-26T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/833/295/GCF_003833295.1_ASM383329v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,HMNig-2,SAMN09874192,PRJNA487145,GCA_009497815.1,Complete,4.17812,43.6,chromosome:NZ_CP031784.1/CP031784.1,,1,4097,2019-11-04T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/497/815/GCF_009497815.1_ASM949781v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,JNFE0126,SAMN16801778,PRJNA678455,GCA_021497545.1,Complete,4.17808,43.3096,chromosome:NZ_CP071276.1/CP071276.1; plasmid pJNFE0126A:NZ_CP071277.1/CP071277.1; plasmid pJNFE0126B:NZ_CP071278.1/CP071278.1,,3,4137,2022-01-18T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/497/545/GCA_021497545.1_ASM2149754v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/497/545/GCF_021497545.1_ASM2149754v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DE0580,SAMN11792740,PRJNA543692,GCA_007665695.1,Scaffold,4.17727,43.4,,VDNT01,69,4277,2019-07-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/665/695/GCF_007665695.1_ASM766569v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DE0112,SAMN11792272,PRJNA543692,GCA_007679335.1,Contig,4.17591,43.4,,VEGG01,50,4259,2019-07-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/679/335/GCF_007679335.1_ASM767933v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,2014-3557,SAMN03329209,PRJNA274664,GCA_000934165.1,Contig,4.17576,43.4,,JYFL01,36,4242,2015-02-24T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/934/165/GCA_000934165.1_ASM93416v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/934/165/GCF_000934165.1_ASM93416v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM116301,SAMN30959580,PRJNA883075,GCA_025502545.1,Complete,4.1755,43.6274,chromosome:NZ_CP106671.1/CP106671.1; plasmid unnamed1:NZ_CP106672.1/CP106672.1,,2,4114,2022-09-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/502/545/GCF_025502545.1_ASM2550254v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM116268,SAMN30959807,PRJNA883081,GCA_025502505.1,Complete,4.1755,43.6274,chromosome:NZ_CP106673.1/CP106673.1; plasmid unnamed1:NZ_CP106674.1/CP106674.1,,2,4115,2022-09-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/502/505/GCF_025502505.1_ASM2550250v1
Bacillus subtilis subsp. globigii,Bacteria;Terrabacteria group;Firmicutes,ATCC 49760,SAMN04539622,PRJNA314703,GCA_001597265.1,Complete,4.17548,43.2,chromosome:NZ_CP014840.1/CP014840.1,,1,3993,2016-03-25T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/597/265/GCF_001597265.1_ASM159726v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,HD15,SAMN20474411,PRJNA750591,GCA_019464335.1,Complete,4.17343,43.6,chromosome:NZ_CP080508.1/CP080508.1,,1,4222,2021-08-09T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/464/335/GCA_019464335.1_ASM1946433v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/464/335/GCF_019464335.1_ASM1946433v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,EYE_54,SAMN19899792,PRJNA741708,GCA_023148545.1,Contig,4.1729,43.4,,JAHXNR01,16,4250,2022-04-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/148/545/GCA_023148545.1_ASM2314854v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/148/545/GCF_023148545.1_ASM2314854v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,N1-1,SAMN10225190,PRJNA495425,GCA_003665335.1,Complete,4.17271,43.4117,chromosome:NZ_CP032861.1/CP032861.1; plasmid unnamed1:NZ_CP032862.1/CP032862.1,,2,4074,2018-10-17T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/665/335/GCF_003665335.1_ASM366533v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,JNUCC,SAMN12541738,PRJNA559441,GCA_008014635.1,Contig,4.17075,43.6,,VPFB01,14,4084,2019-08-18T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/014/635/GCF_008014635.1_ASM801463v1
Bacillus subtilis subsp. subtilis str. 168,Bacteria;Terrabacteria group;Firmicutes,168,SAMN02799703,PRJNA248606,GCA_000696635.1,Scaffold,4.17073,43.4,,JNCM01,36,4257,2014-05-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/696/635/GCA_000696635.1_ASM69663v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/696/635/GCF_000696635.1_ASM69663v1
Bacillus subtilis MB73/2,Bacteria;Terrabacteria group;Firmicutes,MB73/2,SAMN01924755,PRJNA183438,GCA_000341775.1,Contig,4.17066,43.4,,AOTY01,35,4265,2013-02-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/341/775/GCA_000341775.1_ASM34177v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/341/775/GCF_000341775.1_ASM34177v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MCCC 1A10476,SAMN08640840,PRJNA437180,GCA_004923335.1,Contig,4.1706,43.7,,PYWO01,15,4082,2019-04-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/923/335/GCF_004923335.1_ASM492333v1
Bacillus subtilis KCTC 1028 = ATCC 6051a,Bacteria;Terrabacteria group;Firmicutes,DE0244,SAMN11792404,PRJNA543692,GCA_007677395.1,Contig,4.16961,43.4,,VECO01,37,4254,2019-07-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/677/395/GCF_007677395.1_ASM767739v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM100333,SAMN07204274,PRJNA389633,GCA_002201995.1,Complete,4.16919,43.2852,chromosome:NZ_CP021892.1/CP021892.1; plasmid pBS333:NZ_CP021893.1/CP021893.1,,2,4049,2017-06-20T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/201/995/GCF_002201995.1_ASM220199v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SX01705,SAMN07270555,PRJNA391556,GCA_002216085.1,Complete,4.16902,43.7475,chromosome:NZ_CP022287.1/CP022287.1; plasmid pSX01705-1:NZ_CP022288.1/CP022288.1; plasmid pSX01705-2:NZ_CP022289.1/CP022289.1,,3,4071,2017-07-10T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/216/085/GCF_002216085.1_ASM221608v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,E72,SAMN02799704,PRJNA248606,GCA_000696615.1,Contig,4.16804,43.4,,JNCN01,35,4256,2014-05-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/696/615/GCA_000696615.1_ASM69661v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/696/615/GCF_000696615.1_ASM69661v1
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,DSM 10,SAMN15904628,PRJNA659394,GCA_014389245.2,Contig,4.16676,43.4,,JAEPVU01,26,4170,2021-01-17T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/389/245/GCA_014389245.2_ASM1438924v2,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/389/245/GCF_014389245.2_ASM1438924v2
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,73,SAMN13190548,PRJNA587401,GCA_009662275.1,Complete,4.16652,43.7,chromosome:NZ_CP045826.1/CP045826.1,,1,4121,2019-11-14T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/662/275/GCF_009662275.1_ASM966227v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,fmb60,SAMN05139959,PRJNA322230,GCA_001717105.1,Contig,4.16586,43.9,,LYMC01,3,3970,2016-08-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/717/105/GCF_001717105.1_ASM171710v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BS16045,SAMN05717667,PRJNA341308,GCA_001720505.1,Complete,4.16512,43.6,chromosome:NZ_CP017112.1/CP017112.1,,1,4081,2016-09-07T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/720/505/GCF_001720505.1_ASM172050v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,1A1,SAMN16490485,PRJNA670247,GCA_015070995.1,Contig,4.16463,43.4,,JADCUD01,27,4160,2020-10-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/070/995/GCA_015070995.1_ASM1507099v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/070/995/GCF_015070995.1_ASM1507099v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,CU1065(Z),SAMN16794158,PRJNA678363,GCA_015645725.1,Contig,4.16309,43.4,,JADOXU01,33,4169,2020-11-22T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/645/725/GCA_015645725.1_ASM1564572v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/645/725/GCF_015645725.1_ASM1564572v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SFA-H43,SAMN02714223,PRJNA243303,GCA_003265645.1,Scaffold,4.16181,43.3,,JHUL01,10,4119,2018-06-25T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/265/645/GCF_003265645.1_ASM326564v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,DS1_4,SAMN06464101,PRJNA336518,GCA_018603805.1,Contig,4.16082,43.4,,JAHFZX01,29,4160,2021-05-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/603/805/GCA_018603805.1_ASM1860380v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/603/805/GCF_018603805.1_ASM1860380v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,H2,SAMN26533862,PRJNA813968,GCA_022654795.1,Complete,4.16064,43.8,chromosome:NZ_CP093289.1/CP093289.1,,1,4111,2022-03-21T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/654/795/GCA_022654795.1_ASM2265479v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/654/795/GCF_022654795.1_ASM2265479v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,BPM12,SAMN31335104,PRJNA891520,GCA_025847675.1,Contig,4.16007,43.7,,JAOYTF01,137,4207,2022-10-25T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/847/675/GCF_025847675.1_ASM2584767v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,VS15,SAMN09217790,PRJNA471411,GCA_008131765.1,Contig,4.15986,43.7,,QFZO01,66,4153,2019-08-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/131/765/GCF_008131765.1_ASM813176v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,RE1.1,SAMN04590045,PRJNA316783,GCA_001876485.1,Contig,4.1589,43.4,,LWJX01,291,4172,2016-11-10T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/876/485/GCF_001876485.1_ASM187648v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,EH5,SAMN10375216,PRJNA503984,GCA_003833235.1,Contig,4.15757,43.5,,RPHF01,21,4154,2018-11-26T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/833/235/GCF_003833235.1_ASM383323v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM103697,SAMN10790878,PRJNA516536,GCA_004119635.1,Complete,4.15749,43.3182,chromosome:NZ_CP035395.1/CP035395.1; plasmid unnamed1:NZ_CP035396.1/CP035396.1,,2,4123,2019-01-30T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/119/635/GCF_004119635.1_ASM411963v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6167,SAMEA8103448,PRJEB43128,GCA_905316385.1,Contig,4.15672,43.9,,CAJNQO01,43,4106,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/316/385/GCA_905316385.1_NRS6167,
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,75,SAMN13190549,PRJNA587401,GCA_009662235.1,Complete,4.15646,43.9,chromosome:NZ_CP045825.1/CP045825.1,,1,4099,2019-11-14T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/662/235/GCF_009662235.1_ASM966223v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,YB-04,SAMN18529738,PRJNA718352,GCA_017753785.1,Complete,4.15618,43.8,chromosome:NZ_CP072525.1/CP072525.1,,1,4092,2021-04-05T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/753/785/GCA_017753785.1_ASM1775378v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/753/785/GCF_017753785.1_ASM1775378v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,MSC4,SAMN28928350,PRJNA847267,GCA_025460705.1,Scaffold,4.15222,43.5,,JANFAP01,22,4133,2022-09-28T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/460/705/GCF_025460705.1_ASM2546070v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SK6B4,SAMN19718447,PRJNA738325,GCA_021733665.1,Contig,4.15203,50.5,,JAHREI01,30,3702,2022-01-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/733/665/GCA_021733665.1_ASM2173366v1,
Bacillus subtilis subsp. subtilis,Bacteria;Terrabacteria group;Firmicutes,BSP4,SAMN05201389,PRJNA324391,GCA_002865715.1,Contig,4.15175,43.3,,MAFZ01,25,4192,2018-01-08T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/865/715/GCF_002865715.1_ASM286571v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,PK5_68,SAMN08362829,PRJNA398615,GCA_023521275.1,Complete,4.15162,43.7,chromosome:NZ_CP026035.1/CP026035.1,,1,4071,2022-05-23T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/521/275/GCA_023521275.1_ASM2352127v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/521/275/GCF_023521275.1_ASM2352127v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,JS-4,SAMN09241895,PRJNA472711,GCA_003174785.1,Contig,4.14924,43.4,,QGQX01,35,4154,2018-05-29T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/174/785/GCF_003174785.1_ASM317478v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6145,SAMEA8103444,PRJEB43128,GCA_905315685.1,Contig,4.14897,43.6,,CAJNQK01,56,4136,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/315/685/GCA_905315685.1_NRS6145,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/315/685/GCF_905315685.1_NRS6145
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,NRS6132,SAMEA8103440,PRJEB43128,GCA_905315015.1,Contig,4.14878,43.5,,CAJNQG01,40,4130,2021-05-07T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/315/015/GCA_905315015.1_NRS6132,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/315/015/GCF_905315015.1_NRS6132
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,WS1A,SAMN14828537,PRJNA630208,GCA_013186645.1,Contig,4.14846,43.7,,JABFHE01,151,4037,2020-05-28T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/186/645/GCA_013186645.1_ASM1318664v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/186/645/GCF_013186645.1_ASM1318664v1
Bacillus subtilis,Bacteria;Terrabacteria group;Firmicutes,SRCM115947,SAMN30470340,PRJNA872815,GCA_024802585.1,Complete,4.14804,43.8,chromosome:NZ_CP103351.1/CP103351.1,,1,4115,2022-08-31T00:00:00Z,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/802/585/GCF_024802585.1_ASM2480258v1
