#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1661","SAMN24731219","PRJNA795564","GCA_023839045.1","Contig",2.9687,37.9,,"JAKEOW01",13,2901,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/045/GCA_023839045.1_ASM2383904v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/045/GCF_023839045.1_ASM2383904v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1658","SAMN24731218","PRJNA795564","GCA_023839055.1","Contig",2.96795,37.9,,"JAKEOV01",11,2898,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/055/GCA_023839055.1_ASM2383905v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/055/GCF_023839055.1_ASM2383905v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1507","SAMN24731215","PRJNA795564","GCA_023839125.1","Contig",2.966,37.9,,"JAKEOS01",15,2896,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/125/GCA_023839125.1_ASM2383912v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/125/GCF_023839125.1_ASM2383912v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1807","SAMN24731208","PRJNA795564","GCA_023839205.1","Contig",2.96741,37.9,,"JAKEON01",13,2895,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/205/GCA_023839205.1_ASM2383920v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/205/GCF_023839205.1_ASM2383920v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1525","SAMN24731207","PRJNA795564","GCA_023839245.1","Contig",2.96649,37.9,,"JAKEOM01",17,2897,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/245/GCA_023839245.1_ASM2383924v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/245/GCF_023839245.1_ASM2383924v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1378","SAMN24731206","PRJNA795564","GCA_023839265.1","Contig",2.96885,37.9,,"JAKEOL01",13,2897,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/265/GCA_023839265.1_ASM2383926v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/265/GCF_023839265.1_ASM2383926v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1602","SAMN24731204","PRJNA795564","GCA_023839305.1","Contig",2.96556,37.9,,"JAKEOJ01",13,2896,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/305/GCA_023839305.1_ASM2383930v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/305/GCF_023839305.1_ASM2383930v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1621","SAMN24731199","PRJNA795564","GCA_023839375.1","Contig",2.96508,37.9,,"JAKEOE01",15,2895,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/375/GCA_023839375.1_ASM2383937v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/375/GCF_023839375.1_ASM2383937v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1638","SAMN24731201","PRJNA795564","GCA_023839385.1","Contig",2.96799,37.9,,"JAKEOG01",13,2899,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/385/GCA_023839385.1_ASM2383938v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/385/GCF_023839385.1_ASM2383938v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1208","SAMN24731196","PRJNA795564","GCA_023839465.1","Contig",2.96809,37.9,,"JAKEOB01",14,2902,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/465/GCA_023839465.1_ASM2383946v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/465/GCF_023839465.1_ASM2383946v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1255","SAMN24731195","PRJNA795564","GCA_023839485.1","Contig",2.96672,37.9,,"JAKEOA01",14,2897,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/485/GCA_023839485.1_ASM2383948v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/485/GCF_023839485.1_ASM2383948v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1473","SAMN24731193","PRJNA795564","GCA_023839545.1","Contig",2.96738,37.9,,"JAKENY01",14,2896,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/545/GCA_023839545.1_ASM2383954v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/545/GCF_023839545.1_ASM2383954v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1798","SAMN24731210","PRJNA795564","GCA_023839885.1","Contig",2.9681,37.9,,"JAKENG01",14,2895,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/885/GCA_023839885.1_ASM2383988v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/885/GCF_023839885.1_ASM2383988v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1207","SAMN24731211","PRJNA795564","GCA_023839165.1","Contig",2.96851,37.9,,"JAKEOP01",14,2902,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/165/GCA_023839165.1_ASM2383916v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/165/GCF_023839165.1_ASM2383916v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","813/5","SAMN17175437","PRJNA686941","GCA_022507525.1","Scaffold",2.95758,37.9,,"JAENLP01",32,2882,"2022-03-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/507/525/GCA_022507525.1_ASM2250752v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/507/525/GCF_022507525.1_ASM2250752v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","2354","SAMN17175436","PRJNA686941","GCA_022507575.1","Scaffold",2.96268,37.9,,"JAENLQ01",34,2887,"2022-03-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/507/575/GCA_022507575.1_ASM2250757v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/507/575/GCF_022507575.1_ASM2250757v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","1834/1","SAMN17215414","PRJNA686941","GCA_022507735.1","Scaffold",2.95398,37.9,,"JAENLG01",17,2880,"2022-03-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/507/735/GCA_022507735.1_ASM2250773v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/507/735/GCF_022507735.1_ASM2250773v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","1959/2","SAMN17215413","PRJNA686941","GCA_022507785.1","Scaffold",2.95346,37.9,,"JAENLH01",15,2879,"2022-03-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/507/785/GCA_022507785.1_ASM2250778v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/507/785/GCF_022507785.1_ASM2250778v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1453","SAMN24731192","PRJNA795564","GCA_023839525.1","Contig",2.96557,37.9,,"JAKENX01",13,2897,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/525/GCA_023839525.1_ASM2383952v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/525/GCF_023839525.1_ASM2383952v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1420","SAMN24731226","PRJNA795564","GCA_023838925.1","Contig",2.968,37.9,,"JAKEPC01",12,2897,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/838/925/GCA_023838925.1_ASM2383892v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/838/925/GCF_023838925.1_ASM2383892v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1524","SAMN24731216","PRJNA795564","GCA_023839105.1","Contig",2.96873,37.9,,"JAKEOT01",13,2898,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/105/GCA_023839105.1_ASM2383910v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/105/GCF_023839105.1_ASM2383910v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1845","SAMN24731212","PRJNA795564","GCA_023839145.1","Contig",2.96672,37.9,,"JAKEOQ01",15,2900,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/145/GCA_023839145.1_ASM2383914v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/145/GCF_023839145.1_ASM2383914v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1598","SAMN24731202","PRJNA795564","GCA_023839345.1","Contig",2.96706,37.9,,"JAKEOH01",13,2896,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/345/GCA_023839345.1_ASM2383934v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/345/GCF_023839345.1_ASM2383934v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1821","SAMN24731194","PRJNA795564","GCA_023839505.1","Contig",2.96798,37.9,,"JAKENZ01",15,2896,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/505/GCA_023839505.1_ASM2383950v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/505/GCF_023839505.1_ASM2383950v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1662","SAMN24731220","PRJNA795564","GCA_023839025.1","Contig",2.96809,37.9,,"JAKEOX01",11,2899,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/025/GCA_023839025.1_ASM2383902v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/025/GCF_023839025.1_ASM2383902v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1234","SAMN24731197","PRJNA795564","GCA_023839445.1","Contig",2.96527,37.9,,"JAKEOC01",16,2899,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/839/445/GCA_023839445.1_ASM2383944v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/839/445/GCF_023839445.1_ASM2383944v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","619/1","SAMN17215415","PRJNA686941","GCA_022507725.1","Contig",2.95385,37.9,,"JAENLF01",20,2878,"2022-03-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/507/725/GCA_022507725.1_ASM2250772v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/507/725/GCF_022507725.1_ASM2250772v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","MQ150007","SAMN06309533","PRJNA371539","GCA_002028165.1","Contig",2.96357,37.9,,"MVEV01",8,2930,"2017-03-15T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/028/165/GCF_002028165.1_ASM202816v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","MQ150008","SAMN06309534","PRJNA371539","GCA_002028185.1","Contig",3.01342,37.8,,"MVEW01",8,2970,"2017-03-15T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/028/185/GCF_002028185.1_ASM202818v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC-LM3067","SAMN10410875","PRJNA505124","GCA_009788845.1","Scaffold",2.92273,37.9,,"RQQG01",11,2733,"2019-12-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/788/845/GCF_009788845.1_ASM978884v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN004341","SAMN03354366","PRJNA229903","GCA_003668115.1","Contig",3.03301,37.9,,"QRRF01",12,2988,"2018-10-21T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/668/115/GCF_003668115.1_ASM366811v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","637","SAMN14786568","PRJNA629756","GCA_013432395.1","Contig",2.99802,37.9,,"JABMDQ01",24,2774,"2020-07-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/432/395/GCA_013432395.1_ASM1343239v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/432/395/GCF_013432395.1_ASM1343239v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","PNUSAL000115","SAMN02317153","PRJNA483181","GCA_003606915.1","Contig",2.88612,37.9,,"QXKX01",18,2833,"2018-10-02T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/606/915/GCF_003606915.1_ASM360691v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM07-00514","SAMEA3540849","PRJEB10746","GCA_001564795.1","Contig",2.90008,37.9,,"CYVH01",15,2837,"2016-01-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/564/795/GCF_001564795.1_LM07-00514_assembly"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","D34L","SAMN20115081","PRJNA744724","GCA_021198215.1","Contig",2.87867,37.9,,"JAHVVW01",11,2819,"2021-12-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/198/215/GCA_021198215.1_ASM2119821v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/198/215/GCF_021198215.1_ASM2119821v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM-F-31","SAMN08801554","PRJNA374027","GCA_003190965.1","Contig",2.97811,37.9,,"QABF01",6,2921,"2018-06-05T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/190/965/GCF_003190965.1_ASM319096v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM-F-144","SAMN08801627","PRJNA374027","GCA_003187225.1","Contig",2.88259,37.9,,"QAEA01",9,2804,"2018-06-05T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/187/225/GCF_003187225.1_ASM318722v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","HPB913","SAMN03160826","PRJNA266291","GCA_001685215.1","Contig",2.99821,37.9,,"LZNK01",81,2975,"2016-07-14T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/685/215/GCF_001685215.1_ASM168521v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","N12-1478","SAMN09947946","PRJNA486730","GCA_003588415.1","Contig",2.90113,37.9,,"QYFT01",12,2832,"2018-09-21T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/588/415/GCF_003588415.1_ASM358841v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","SLCC85","SAMEA3540902","PRJEB10802","GCA_001565835.1","Contig",2.81008,38.1,,"CYXE01",16,2704,"2016-01-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/565/835/GCF_001565835.1_SLCC85_assembly"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","NRRL B-33793","SAMN03277724","PRJNA203445","GCA_001761065.1","Scaffold",2.89494,37.9,,"MKPH01",15,2834,"2016-10-12T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/761/065/GCF_001761065.1_BCW_3895"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL N1-0053","SAMN10678778","PRJNA512470","GCA_012063925.1","Contig",3.10934,37.8,,"RZXB01",26,3060,"2020-04-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/063/925/GCA_012063925.1_ASM1206392v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/063/925/GCF_012063925.1_ASM1206392v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM-F-55","SAMN08801571","PRJNA374027","GCA_003189805.1","Contig",2.92791,37.8,,"QABW01",12,2878,"2018-06-05T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/189/805/GCF_003189805.1_ASM318980v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","LM-F-54","SAMN08801570","PRJNA374027","GCA_003189865.1","Contig",2.92799,37.8,,"QABV01",12,2878,"2018-06-05T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/189/865/GCF_003189865.1_ASM318986v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","FSL T1-0077","SAMN10678785","PRJNA512470","GCA_012063565.1","Contig",3.1122,37.8,,"RZWM01",29,3064,"2020-04-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/063/565/GCA_012063565.1_ASM1206356v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/063/565/GCF_012063565.1_ASM1206356v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","BCW_4271","SAMN03357999","PRJNA203445","GCA_001826875.1","Scaffold",3.00346,37.8,,"MJPM01",17,2936,"2016-09-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/826/875/GCF_001826875.1_ASM182687v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM0077","SAMN08934445","PRJNA447903","GCA_008755155.1","Contig",2.92692,37.9,,"QDCZ01",13,2845,"2019-09-30T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/755/155/GCF_008755155.1_ASM875515v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1523","SAMN08934498","PRJNA447903","GCA_008754135.1","Contig",3.06152,37.9,,"QDAY01",14,2997,"2019-09-30T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/754/135/GCF_008754135.1_ASM875413v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","N12-2169","SAMN09947956","PRJNA486730","GCA_003588305.1","Contig",2.89856,37.9,,"QYFJ01",12,2820,"2018-09-21T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/588/305/GCF_003588305.1_ASM358830v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","2015TE32263","SAMN08693619","PRJNA261392","GCA_003020665.1","Contig",2.90531,38,,"PYGO01",7,2784,"2018-03-27T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/020/665/GCF_003020665.1_ASM302066v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC_LM1665","SAMN24731238","PRJNA795564","GCA_023838725.1","Contig",2.96828,37.9,,"JAKEPM01",14,2904,"2022-06-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/838/725/GCA_023838725.1_ASM2383872v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/838/725/GCF_023838725.1_ASM2383872v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","716/5,1","SAMN17131509","PRJNA686941","GCA_022095975.1","Scaffold",3.05204,37.8,,"JAEKJI01",28,2996,"2022-02-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/095/975/GCA_022095975.1_ASM2209597v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/095/975/GCF_022095975.1_ASM2209597v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","519/3,3","SAMN17135038","PRJNA686941","GCA_022096255.1","Scaffold",2.97198,37.9,,"JAEMWH01",17,2913,"2022-02-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/096/255/GCA_022096255.1_ASM2209625v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/096/255/GCF_022096255.1_ASM2209625v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","R6","SAMN10584526","PRJNA509563","GCA_003965915.1","Scaffold",3.0562,37.9,,"RXOT01",48,2973,"2018-12-23T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/965/915/GCF_003965915.1_ASM396591v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","P12","SAMN10584529","PRJNA509563","GCA_003965955.1","Scaffold",3.05325,37.9,,"RXOQ01",36,2965,"2018-12-23T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/965/955/GCF_003965955.1_ASM396595v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC-LM1871","SAMN10410869","PRJNA505124","GCA_009788285.1","Scaffold",2.91825,37.9,,"RQRK01",10,2779,"2019-12-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/788/285/GCF_009788285.1_ASM978828v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC-LM1872","SAMN10410870","PRJNA505124","GCA_009788295.1","Scaffold",2.92704,37.9,,"RQRJ01",11,2795,"2019-12-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/788/295/GCF_009788295.1_ASM978829v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","ICDC-LM1873","SAMN10410871","PRJNA505124","GCA_009788365.1","Contig",2.9162,37.9,,"RQRI01",12,2779,"2019-12-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/788/365/GCF_009788365.1_ASM978836v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","CFSAN046066","SAMN04543078","PRJNA304956","GCA_002530525.1","Contig",3.10049,37.8,,"NXRQ01",176,3073,"2017-10-12T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/530/525/GCF_002530525.1_ASM253052v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","D135L","SAMN20115117","PRJNA744724","GCA_021197165.1","Contig",2.9528,37.8,,"JAHVXG01",13,2905,"2021-12-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/197/165/GCA_021197165.1_ASM2119716v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/197/165/GCF_021197165.1_ASM2119716v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","D189L","SAMN20115140","PRJNA744724","GCA_021198635.1","Contig",2.90959,37.8,,"JAHVBI01",12,2845,"2021-12-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/198/635/GCA_021198635.1_ASM2119863v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/198/635/GCF_021198635.1_ASM2119863v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","S1_4","SAMN03152383","PRJNA264516","GCA_000814555.1","Contig",2.99762,37.8,,"JWHI01",51,2906,"2015-01-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/814/555/GCA_000814555.1_ASM81455v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/814/555/GCF_000814555.1_ASM81455v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","S1_3","SAMN03154062","PRJNA264516","GCA_011548415.1","Contig",2.99701,37.8,,"JUKB01",51,2908,"2020-03-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/548/415/GCA_011548415.1_ASM1154841v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/548/415/GCF_011548415.1_ASM1154841v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","BCW_4287","SAMN03358015","PRJNA203445","GCA_001827175.1","Scaffold",3.00428,37.8,,"MJQB01",18,2936,"2016-09-29T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/827/175/GCF_001827175.1_ASM182717v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","D158L","SAMN20115129","PRJNA744724","GCA_021198935.1","Contig",2.93532,37.9,,"JAHVBT01",11,2914,"2021-12-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/198/935/GCA_021198935.1_ASM2119893v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/198/935/GCF_021198935.1_ASM2119893v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","N13-0245","SAMN09947966","PRJNA486730","GCA_003588155.1","Contig",2.85943,37.9,,"QYEZ01",12,2801,"2018-09-21T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/588/155/GCF_003588155.1_ASM358815v1"
"Listeria monocytogenes","Bacteria;Terrabacteria group;Firmicutes","SHL12-2","SAMN04441844","PRJNA309902","GCA_002000265.1","Scaffold",3.03854,37.9,,"LRTW01",11,2995,"2017-02-15T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/000/265/GCF_002000265.1_ASM200026v1"
